"","bin_000-contigs_B1","bin_000-contigs_B3","bin_000-contigs_B4","bin_000-contigs_E1","bin_000-contigs_E2","bin_000-contigs_E3"
"scaffold_10378_4",0,0,0,0,0,0
"scaffold_10378_5",0,0,0,0,0,0
"scaffold_10378_6",0,0,0,0,0,0
"scaffold_10378_7",0,0,0,0,0,0
"scaffold_10378_8",0,0,0,0,0,0
"scaffold_10378_9",0,0,0,0,0,0
"scaffold_10378_10",0,0,0,0,0,0
"scaffold_14317_1",0,0,0,0,0,0
"scaffold_14317_2",0,0,0,0,0,0
"scaffold_14317_3",0,0,0,0,0,0
"scaffold_14317_4",0,0,0,0,0,0
"scaffold_14317_5",0,0,0,0,0,0
"scaffold_14317_6",0,0,0,0,0,0
"scaffold_14317_7",0,0,0,0,0,0
"scaffold_72477_1",0,0,0,0,0,0
"scaffold_72477_2",0,0,0,0,0,0
"scaffold_18107_1",0,0,0,0,0,0
"scaffold_18107_2",0,0,0,0,0,0
"scaffold_18107_3",0,0,0,0,0,0
"scaffold_78544_1",0,0,0,0,0,0
"scaffold_78544_2",0,0,0,0,0,0
"scaffold_46418_1",0,0,0,0,0,0
"scaffold_46418_2",0,0,0,0,0,0
"scaffold_68460_1",0,0,0,0,0,0
"scaffold_68460_2",0,0,0,0,0,0
"scaffold_68460_3",0,0,0,0,0,0
"scaffold_68460_4",0,0,0,0,0,0
"scaffold_53828_1",0,0,0,0,0,0
"scaffold_53828_2",0,0,0,0,0,0
"scaffold_59641_1",0,0,0,0,0,0
"scaffold_59641_2",0,0,0,0,0,0
"scaffold_21939_1",0,0,0,0,0,0
"scaffold_21939_2",0,0,0,0,0,0
"scaffold_21939_3",0,0,0,0,0,0
"scaffold_73186_1",0,0,0,0,0,0
"scaffold_73186_2",0,0,0,0,0,0
"scaffold_73186_3",0,0,0,0,0,0
"scaffold_39198_1",0,0,0,0,0,0
"scaffold_39198_2",0,0,0,0,0,0
"scaffold_39198_3",0,0,0,0,0,0
"scaffold_53051_1",0,0,0,0,0,0
"scaffold_53051_2",0,0,0,0,0,0
"scaffold_53051_3",0,0,0,0,0,0
"scaffold_51567_1",0,1,1,0,3,0
"scaffold_51567_2",0,0,0,0,0,0
"scaffold_71219_1",0,0,0,0,0,0
"scaffold_82989_1",0,0,0,0,0,0
"scaffold_82989_2",0,0,0,0,0,0
"scaffold_90646_1",0,0,0,0,0,0
"scaffold_77785_1",0,0,0,0,0,0
"scaffold_77785_2",0,0,0,0,0,0
"scaffold_77785_3",0,0,0,0,0,0
"scaffold_13365_1",0,0,0,0,0,0
"scaffold_13365_2",0,0,0,0,0,0
"scaffold_13365_3",0,0,0,0,0,0
"scaffold_13365_4",0,0,0,0,0,0
"scaffold_13365_5",0,0,0,0,0,0
"scaffold_13365_6",0,0,0,0,0,0
"scaffold_13365_7",0,0,0,0,0,0
"scaffold_19022_1",0,0,0,0,0,0
"scaffold_19022_2",0,0,0,0,0,0
"scaffold_19022_3",0,0,0,0,0,0
"scaffold_41145_1",0,0,0,0,0,0
"scaffold_41145_2",0,0,0,0,0,0
"scaffold_41145_3",0,0,0,0,0,0
"scaffold_41145_4",0,0,0,0,0,0
"scaffold_21546_1",0,0,0,0,0,0
"scaffold_21546_2",0,0,0,0,0,0
"scaffold_21546_3",0,0,0,0,0,0
"scaffold_21546_4",0,0,0,0,0,0
"scaffold_88905_1",0,0,0,0,0,0
"scaffold_88905_2",0,0,0,0,0,0
"scaffold_34143_1",0,0,0,0,0,0
"scaffold_34143_2",0,0,0,0,0,0
"scaffold_34143_3",0,0,0,0,0,0
"scaffold_28815_1",0,0,2,0,0,0
"scaffold_8190_1",0,0,0,0,0,0
"scaffold_8190_2",0,0,0,0,0,0
"scaffold_8190_3",0,0,0,0,0,0
"scaffold_8190_4",0,0,1,0,0,0
"scaffold_8190_5",0,0,0,0,0,0
"scaffold_8190_6",0,0,0,0,0,0
"scaffold_8190_7",0,0,0,0,0,0
"scaffold_8190_8",0,0,0,0,0,0
"scaffold_8190_9",0,0,0,0,0,0
"scaffold_8190_10",0,0,0,0,0,0
"scaffold_36636_1",0,0,0,0,0,0
"scaffold_36636_2",0,0,0,0,0,0
"scaffold_36636_3",0,0,0,0,0,0
"scaffold_75783_1",0,0,0,0,0,0
"scaffold_65331_1",0,0,0,0,0,0
"scaffold_65331_2",0,0,0,0,0,0
"scaffold_65331_3",0,0,0,0,0,0
"scaffold_60076_1",0,0,0,0,0,0
"scaffold_22196_1",0,1,0,0,0,0
"scaffold_22196_2",0,0,0,0,0,0
"scaffold_22196_3",0,0,0,0,0,0
"scaffold_22196_4",0,1,1,0,0,0
"scaffold_22196_5",0,0,10,0,0,0
"scaffold_22196_6",0,0,0,0,0,0
"scaffold_22196_7",0,0,0,0,0,0
"scaffold_22196_8",0,0,0,0,0,0
"scaffold_89855_1",0,0,0,0,0,0
"scaffold_76430_1",0,0,0,0,0,0
"scaffold_50303_1",0,0,0,0,0,0
"scaffold_50303_2",0,0,0,0,0,0
"scaffold_50303_3",0,0,0,0,0,0
"scaffold_50303_4",0,0,0,0,0,0
"scaffold_76892_1",0,0,0,0,0,0
"scaffold_25879_1",0,0,0,0,0,0
"scaffold_25879_2",0,0,0,0,0,2
"scaffold_25879_3",0,0,0,0,0,0
"scaffold_25879_4",0,0,1,0,0,0
"scaffold_25879_5",0,0,0,0,0,0
"scaffold_38926_1",0,0,0,0,0,0
"scaffold_38926_2",0,0,0,0,0,0
"scaffold_73611_1",0,0,0,0,0,0
"scaffold_31889_1",0,0,0,0,0,0
"scaffold_82853_1",0,0,0,0,0,0
"scaffold_82853_2",0,0,0,0,0,0
"scaffold_35049_1",0,0,0,0,0,0
"scaffold_35049_2",0,0,0,0,0,0
"scaffold_35049_3",0,0,0,0,0,0
"scaffold_35049_4",0,0,0,0,0,0
"scaffold_51407_1",0,0,0,0,0,0
"scaffold_51407_2",0,4,0,0,0,0
"scaffold_51407_3",0,0,0,0,0,0
"scaffold_90446_1",0,0,0,0,0,0
"scaffold_90446_2",0,0,0,0,0,0
"scaffold_57677_1",0,0,1,0,0,0
"scaffold_57677_2",0,0,0,0,0,0
"scaffold_77608_1",0,0,0,0,0,0
"scaffold_77608_2",0,0,0,0,0,0
"scaffold_77608_3",0,0,0,0,0,0
"scaffold_54851_1",0,0,0,0,0,0
"scaffold_28885_1",0,0,0,0,0,0
"scaffold_10460_1",0,0,0,0,0,0
"scaffold_10460_2",0,0,0,0,0,0
"scaffold_10460_3",0,0,0,0,0,0
"scaffold_10460_4",0,0,0,0,0,0
"scaffold_10460_5",0,0,0,0,0,0
"scaffold_10460_6",0,0,0,0,0,0
"scaffold_10460_7",0,0,0,0,0,0
"scaffold_10460_8",0,0,0,0,0,0
"scaffold_10460_9",0,0,0,0,0,0
"scaffold_10460_10",0,0,0,0,0,0
"scaffold_29588_1",0,0,0,0,0,0
"scaffold_29588_2",0,0,0,0,0,0
"scaffold_29588_3",0,0,0,0,0,0
"scaffold_39387_1",0,0,0,0,0,0
"scaffold_39387_2",0,0,0,0,0,0
"scaffold_70279_1",0,0,0,0,0,0
"scaffold_70279_2",0,0,0,0,0,0
"scaffold_12202_1",0,0,0,0,0,0
"scaffold_12202_2",0,0,0,0,0,0
"scaffold_12202_3",0,0,0,0,0,0
"scaffold_12202_4",0,0,0,0,0,0
"scaffold_12202_5",0,0,0,0,0,0
"scaffold_133318_1",0,0,0,0,0,0
"scaffold_133318_2",0,0,0,0,0,0
"scaffold_37652_1",0,0,0,0,0,0
"scaffold_37652_2",0,0,0,0,0,0
"scaffold_37652_3",0,0,0,0,0,0
"scaffold_37652_4",0,0,0,0,0,0
"scaffold_65396_1",0,0,0,0,0,0
"scaffold_65396_2",0,0,0,0,0,0
"scaffold_32940_1",0,2,2,0,0,0
"scaffold_32940_2",0,0,0,0,0,0
"scaffold_32940_3",0,0,5,0,0,0
"scaffold_32940_4",0,0,6,0,0,0
"scaffold_62187_1",0,0,0,0,0,0
"scaffold_62187_2",0,0,1,0,0,0
"scaffold_34245_1",0,0,0,0,0,0
"scaffold_75619_1",0,0,0,0,0,0
"scaffold_82010_1",0,0,0,0,0,0
"scaffold_82010_2",0,0,0,0,0,0
"scaffold_29247_1",0,0,0,0,0,0
"scaffold_29247_2",1,0,0,0,0,0
"scaffold_29247_3",0,0,0,0,0,0
"scaffold_61056_1",0,3,4,0,1,0
"scaffold_23716_1",0,0,0,0,0,0
"scaffold_23716_2",0,0,0,0,0,0
"scaffold_23716_3",0,0,0,0,0,0
"scaffold_23716_4",0,0,0,0,0,0
"scaffold_8046_1",0,0,0,0,0,0
"scaffold_8046_2",0,0,0,0,0,0
"scaffold_8046_3",0,0,0,0,0,0
"scaffold_8046_4",0,0,0,0,0,0
"scaffold_8046_5",0,0,0,0,0,0
"scaffold_8046_6",0,0,0,0,0,0
"scaffold_8046_7",0,1,0,0,0,0
"scaffold_8046_8",0,0,0,0,0,0
"scaffold_8046_9",0,0,0,0,0,0
"scaffold_8046_10",0,0,0,0,0,0
"scaffold_8046_11",0,0,0,0,0,0
"scaffold_66138_1",0,0,0,0,0,0
"scaffold_66138_2",0,0,0,0,0,0
"scaffold_66138_3",0,0,0,0,0,0
"scaffold_66138_4",0,0,0,0,0,0
"scaffold_25753_1",0,0,0,0,0,0
"scaffold_25753_2",0,0,0,0,0,0
"scaffold_25753_3",0,0,0,0,0,0
"scaffold_63303_1",0,0,2,0,0,0
"scaffold_36943_1",0,0,0,0,0,0
"scaffold_36943_2",0,0,0,0,0,0
"scaffold_36943_3",0,0,0,0,0,0
"scaffold_36943_4",0,0,0,0,0,0
"scaffold_66304_1",0,0,0,0,0,0
"scaffold_66304_2",0,0,0,0,0,0
"scaffold_36541_1",0,0,0,0,0,0
"scaffold_36541_2",0,0,0,0,0,0
"scaffold_53179_1",0,0,0,0,0,0
"scaffold_53179_2",0,0,0,0,0,0
"scaffold_18771_1",0,0,0,0,0,0
"scaffold_18771_2",0,0,0,0,0,0
"scaffold_18771_3",0,0,0,0,0,0
"scaffold_18771_4",0,0,0,0,0,0
"scaffold_18771_5",0,0,0,0,0,0
"scaffold_29863_1",0,0,0,0,0,0
"scaffold_78774_1",0,0,0,0,0,0
"scaffold_78774_2",0,0,0,0,0,0
"scaffold_70661_1",0,0,1,0,0,0
"scaffold_73903_1",0,0,0,0,0,0
"scaffold_31708_1",0,0,0,0,0,0
"scaffold_31708_2",0,0,0,0,0,0
"scaffold_31708_3",0,0,0,0,0,0
"scaffold_31708_4",0,0,0,0,0,0
"scaffold_33330_1",0,0,0,0,0,0
"scaffold_33330_2",0,0,0,0,0,0
"scaffold_76017_1",0,0,0,0,0,0
"scaffold_76017_2",0,0,0,0,0,0
"scaffold_20103_1",1,9,70,2,12,4
"scaffold_20103_2",0,0,104,2,10,5
"scaffold_20103_3",2,0,80,0,8,9
"scaffold_61655_1",0,0,0,0,0,0
"scaffold_61655_2",0,0,0,0,0,0
"scaffold_25917_1",0,0,0,0,0,0
"scaffold_25917_2",0,0,0,0,0,0
"scaffold_33301_1",0,0,0,0,0,0
"scaffold_33301_2",0,0,0,0,0,0
"scaffold_33301_3",0,0,0,0,0,0
"scaffold_33301_4",0,0,0,0,0,0
"scaffold_74931_1",0,0,0,0,0,0
"scaffold_74931_2",0,0,0,0,0,0
"scaffold_32955_1",0,0,0,0,0,0
"scaffold_32955_2",0,0,0,0,0,0
"scaffold_32955_3",0,0,0,0,0,0
"scaffold_32955_4",0,0,0,0,0,0
"scaffold_84786_1",0,0,0,0,0,0
"scaffold_61156_1",0,7,90,1,3,2
"scaffold_61156_2",2,0,3,0,0,0
"scaffold_49674_1",0,0,0,0,0,0
"scaffold_49674_2",0,0,4,0,0,0
"scaffold_65387_1",0,0,0,0,0,0
"scaffold_65387_2",0,0,0,0,0,0
"scaffold_38488_1",0,0,0,0,0,0
"scaffold_38488_2",0,0,0,0,0,0
"scaffold_38488_3",0,0,0,0,0,0
"scaffold_62115_1",0,0,0,0,0,0
"scaffold_62115_2",0,0,0,0,0,0
"scaffold_66243_1",0,0,0,0,0,0
"scaffold_53445_1",0,0,4,0,0,0
"scaffold_53445_2",0,3,7,0,3,0
"scaffold_89657_1",0,0,0,0,0,0
"scaffold_89657_2",0,0,0,0,0,0
"scaffold_7111_1",0,0,0,0,0,0
"scaffold_7111_2",0,0,0,0,0,0
"scaffold_7111_3",0,0,0,0,0,0
"scaffold_7111_4",0,0,0,0,0,0
"scaffold_7111_5",0,0,0,0,0,0
"scaffold_7111_6",0,0,0,0,0,0
"scaffold_7111_7",0,0,0,0,0,0
"scaffold_7111_8",0,0,0,0,0,0
"scaffold_7111_9",0,0,0,0,0,0
"scaffold_7111_10",0,0,0,0,0,0
"scaffold_7111_11",0,0,0,0,0,0
"scaffold_35058_1",0,0,0,0,0,0
"scaffold_34870_1",0,0,0,0,0,0
"scaffold_34870_2",0,0,0,0,0,0
"scaffold_34870_3",0,0,0,0,0,0
"scaffold_83646_1",0,0,0,0,0,0
"scaffold_83646_2",0,0,0,0,0,0
"scaffold_83646_3",0,0,1,0,0,0
"scaffold_86882_1",0,0,0,0,0,0
"scaffold_86882_2",0,0,0,0,0,0
"scaffold_64627_1",0,0,0,0,0,0
"scaffold_64627_2",0,0,0,0,0,0
"scaffold_74175_1",0,0,0,0,0,0
"scaffold_74175_2",0,0,0,0,0,0
"scaffold_75749_1",0,0,0,0,0,0
"scaffold_64847_1",0,0,0,0,0,0
"scaffold_64847_2",0,0,0,0,0,0
"scaffold_164185_1",0,0,0,0,0,0
"scaffold_164185_2",0,1,0,0,0,0
"scaffold_86474_1",0,0,0,0,0,0
"scaffold_60544_1",0,0,0,0,0,0
"scaffold_60544_2",0,0,0,0,0,0
"scaffold_90773_1",0,0,0,0,0,0
"scaffold_90773_2",0,0,0,0,0,0
"scaffold_56497_1",0,0,0,0,0,0
"scaffold_56497_2",0,0,0,0,0,0
"scaffold_56497_3",0,0,0,0,0,0
"scaffold_55341_1",0,0,0,0,0,0
"scaffold_64123_1",0,0,0,0,0,0
"scaffold_64123_2",0,0,0,0,0,0
"scaffold_57055_1",0,0,0,0,0,0
"scaffold_12547_1",0,0,0,0,0,0
"scaffold_12547_2",0,0,0,0,0,0
"scaffold_12547_3",0,0,0,0,0,0
"scaffold_12547_4",0,0,0,0,0,0
"scaffold_12547_5",0,0,0,0,0,0
"scaffold_12547_6",0,0,0,0,0,0
"scaffold_12547_7",0,0,0,0,0,0
"scaffold_79240_1",0,0,0,0,0,0
"scaffold_62021_1",0,0,0,0,0,0
"scaffold_62021_2",0,0,0,0,0,0
"scaffold_72954_1",0,0,0,0,0,0
"scaffold_72954_2",0,0,0,0,0,0
"scaffold_72954_3",0,0,0,0,0,0
"scaffold_73419_1",0,0,0,0,0,0
"scaffold_73419_2",0,0,0,0,0,0
"scaffold_81157_1",0,0,0,0,0,0
"scaffold_81157_2",0,0,0,0,0,0
"scaffold_81157_3",0,0,0,0,0,0
"scaffold_65971_1",0,0,0,0,0,0
"scaffold_65971_2",0,0,0,0,0,0
"scaffold_65971_3",0,0,0,0,0,0
"scaffold_57158_1",0,0,0,0,0,0
"scaffold_57158_2",0,0,0,0,0,0
"scaffold_57158_3",0,0,0,0,0,0
"scaffold_10088_1",0,0,0,0,0,0
"scaffold_10088_2",0,0,0,0,0,0
"scaffold_10088_3",0,0,0,0,0,0
"scaffold_10088_4",0,0,0,0,0,0
"scaffold_10088_5",0,0,0,0,0,0
"scaffold_10088_6",0,0,0,0,0,0
"scaffold_10088_7",0,0,0,0,0,0
"scaffold_10088_8",0,0,0,0,0,0
"scaffold_10088_9",0,0,0,0,0,0
"scaffold_10088_10",0,0,0,0,0,0
"scaffold_10088_11",0,0,0,0,0,0
"scaffold_10088_12",0,0,0,0,0,0
"scaffold_74740_1",0,0,0,0,0,0
"scaffold_74740_2",0,2,0,0,0,0
"scaffold_72632_1",0,0,0,0,0,0
"scaffold_72632_2",0,0,0,0,0,0
"scaffold_72632_3",0,0,0,0,0,0
"scaffold_63113_1",0,0,0,0,0,0
"scaffold_63113_2",0,0,0,0,0,0
"scaffold_42681_1",0,0,0,0,0,0
"scaffold_42681_2",0,0,0,0,0,0
"scaffold_42681_3",0,0,0,0,0,0
"scaffold_51268_1",0,0,0,0,0,0
"scaffold_51268_2",0,0,0,0,0,0
"scaffold_83001_1",0,0,0,0,0,0
"scaffold_48284_1",0,0,0,0,0,0
"scaffold_48284_2",0,0,0,0,0,0
"scaffold_29033_1",0,0,1,0,0,0
"scaffold_29033_2",0,0,2,0,0,0
"scaffold_29033_3",0,0,0,0,0,0
"scaffold_29033_4",0,0,0,0,0,0
"scaffold_76836_1",0,0,0,0,0,0
"scaffold_35298_1",0,0,0,0,0,0
"scaffold_30585_1",0,0,2,0,0,0
"scaffold_28253_1",0,0,0,0,0,0
"scaffold_28253_2",0,0,0,0,0,0
"scaffold_28253_3",0,0,0,0,0,0
"scaffold_34943_1",0,0,0,0,0,0
"scaffold_34943_2",0,0,0,0,0,0
"scaffold_34943_3",0,0,0,0,0,0
"scaffold_46533_1",0,0,0,0,0,0
"scaffold_26561_1",0,0,0,0,0,0
"scaffold_26561_2",0,0,0,0,0,0
"scaffold_26561_3",0,0,0,0,0,0
"scaffold_26561_4",0,0,0,0,0,0
"scaffold_26561_5",0,0,0,0,0,0
"scaffold_45819_1",0,0,0,0,0,0
"scaffold_45819_2",0,0,0,0,0,0
"scaffold_42026_1",0,0,0,0,0,0
"scaffold_42026_2",0,0,1,0,0,0
"scaffold_28576_1",0,0,1,0,0,0
"scaffold_28576_2",0,0,0,0,0,0
"scaffold_65269_1",0,0,0,2,0,0
"scaffold_30325_1",0,0,0,0,0,0
"scaffold_44932_1",0,0,0,0,0,0
"scaffold_44932_2",0,0,0,0,0,0
"scaffold_44932_3",0,0,0,0,0,0
"scaffold_57862_1",0,0,0,0,0,0
"scaffold_57862_2",0,0,0,0,0,0
"scaffold_57862_3",0,0,0,0,0,0
"scaffold_15692_1",0,0,0,0,0,0
"scaffold_15692_2",0,0,0,0,0,0
"scaffold_58440_1",0,0,1,4,11,4
"scaffold_58440_2",0,0,4,1,2,9
"scaffold_72770_1",0,0,0,0,0,0
"scaffold_72770_2",0,0,0,0,0,0
"scaffold_84105_1",0,0,0,0,0,0
"scaffold_84105_2",0,0,0,0,0,0
"scaffold_37307_1",0,0,0,0,0,0
"scaffold_37307_2",0,1,1,0,0,0
"scaffold_60714_1",0,0,0,0,0,0
"scaffold_37928_1",0,0,0,0,0,0
"scaffold_37928_2",0,0,0,0,0,0
"scaffold_27844_1",0,0,0,0,0,0
"scaffold_27844_2",0,0,0,0,0,0
"scaffold_27844_3",0,0,0,0,0,0
"scaffold_27844_4",0,0,0,2,0,0
"scaffold_30172_1",0,0,0,0,0,0
"scaffold_30172_2",0,0,0,0,0,0
"scaffold_30172_3",0,0,0,0,0,0
"scaffold_49418_1",0,0,0,0,0,0
"scaffold_49418_2",0,1,1,0,0,0
"scaffold_53214_1",0,0,0,0,0,0
"scaffold_53214_2",0,0,0,0,0,0
"scaffold_71570_1",0,0,0,0,0,0
"scaffold_71570_2",0,0,0,0,0,0
"scaffold_88501_1",0,0,0,0,0,0
"scaffold_14660_1",0,0,0,0,0,0
"scaffold_14660_2",0,0,0,0,0,0
"scaffold_1476_partial_42938_83392_1",0,4,14,0,1,0
"scaffold_1476_partial_42938_83392_2",0,2,8,0,0,0
"scaffold_1476_partial_42938_83392_3",0,0,3,0,0,0
"scaffold_1476_partial_42938_83392_4",0,0,0,0,0,0
"scaffold_1476_partial_42938_83392_5",0,0,1,0,0,0
"scaffold_1476_partial_42938_83392_6",0,2,2,0,1,0
"scaffold_1476_partial_42938_83392_7",0,3,6,0,0,0
"scaffold_1476_partial_42938_83392_8",0,0,9,0,0,0
"scaffold_1476_partial_42938_83392_9",0,2,1,0,0,0
"scaffold_1476_partial_42938_83392_10",0,1,14,1,3,1
"scaffold_1476_partial_42938_83392_11",1,0,20,2,1,0
"scaffold_1476_partial_42938_83392_12",0,1,19,0,0,0
"scaffold_1476_partial_42938_83392_13",0,0,0,0,0,0
"scaffold_1476_partial_42938_83392_14",0,0,1,0,0,0
"scaffold_1476_partial_42938_83392_15",0,1,16,0,1,0
"scaffold_1476_partial_42938_83392_16",0,2,8,0,0,0
"scaffold_1476_partial_42938_83392_17",0,0,0,0,0,0
"scaffold_1476_partial_42938_83392_18",1,0,14,2,0,0
"scaffold_1476_partial_42938_83392_19",0,1,1,0,0,0
"scaffold_1476_partial_42938_83392_20",0,2,7,0,0,0
"scaffold_1476_partial_42938_83392_21",1,0,25,3,2,0
"scaffold_1476_partial_42938_83392_22",0,0,3,0,2,0
"scaffold_1476_partial_42938_83392_23",0,3,29,0,7,2
"scaffold_1476_partial_42938_83392_24",0,1,39,1,0,0
"scaffold_1476_partial_42938_83392_25",0,0,16,2,3,0
"scaffold_1476_partial_42938_83392_26",0,0,3,0,0,0
"scaffold_76189_1",0,0,0,0,0,0
"scaffold_76189_2",0,0,0,0,0,0
"scaffold_15515_1",0,0,0,0,0,0
"scaffold_15515_2",0,0,0,0,0,0
"scaffold_15515_3",0,0,0,0,0,0
"scaffold_15515_4",0,0,0,0,0,0
"scaffold_15515_5",0,0,0,0,0,0
"scaffold_15349_1",0,0,6,0,0,0
"scaffold_15349_2",0,0,0,0,0,0
"scaffold_15349_3",0,0,0,0,0,0
"scaffold_15349_4",0,0,0,0,0,0
"scaffold_15349_5",0,0,0,0,0,0
"scaffold_30734_1",0,0,0,0,0,0
"scaffold_30734_2",0,0,0,0,0,0
"scaffold_30734_3",0,0,0,0,0,0
"scaffold_18251_1",0,0,0,0,0,0
"scaffold_18251_2",0,0,0,0,0,0
"scaffold_18251_3",0,0,0,0,0,0
"scaffold_18251_4",0,0,0,0,0,0
"scaffold_18251_5",0,0,0,0,0,0
"scaffold_18251_6",0,0,0,0,0,0
"scaffold_18251_7",0,0,0,0,0,0
"scaffold_22256_1",0,0,0,0,0,0
"scaffold_22256_2",0,0,0,0,0,0
"scaffold_22256_3",0,0,0,0,0,0
"scaffold_37026_1",0,0,0,0,0,0
"scaffold_37026_2",0,0,0,0,0,0
"scaffold_37026_3",0,0,0,0,0,0
"scaffold_53343_1",0,0,0,0,0,0
"scaffold_53343_2",0,0,0,0,0,0
"scaffold_85121_1",0,0,0,0,0,0
"scaffold_85121_2",0,0,0,0,0,0
"scaffold_27521_1",0,0,0,0,0,0
"scaffold_27521_2",0,0,0,0,0,0
"scaffold_27521_3",0,0,0,0,0,0
"scaffold_27521_4",0,0,0,0,0,0
"scaffold_15489_1",0,0,0,0,0,0
"scaffold_15489_2",0,0,0,0,0,0
"scaffold_15489_3",0,0,0,0,0,0
"scaffold_15489_4",0,0,0,0,0,0
"scaffold_15489_5",0,0,0,0,0,0
"scaffold_15489_6",0,0,0,0,0,0
"scaffold_27556_1",0,0,3,0,0,0
"scaffold_27556_2",0,1,2,0,0,0
"scaffold_27556_3",0,0,7,0,0,0
"scaffold_27556_4",0,0,0,0,0,0
"scaffold_27556_5",0,0,2,0,0,0
"scaffold_29886_1",0,0,0,0,0,0
"scaffold_29886_2",0,0,0,0,0,2
"scaffold_29886_3",0,0,0,0,0,0
"scaffold_29886_4",0,0,0,0,0,0
"scaffold_89076_1",0,0,0,0,0,0
"scaffold_31565_1",0,0,0,0,0,0
"scaffold_31565_2",0,0,1,0,0,0
"scaffold_90152_1",0,0,0,0,0,0
"scaffold_77513_1",0,0,0,0,0,0
"scaffold_77513_2",0,0,0,0,0,0
"scaffold_19458_1",0,0,0,0,0,0
"scaffold_19458_2",0,0,0,0,0,0
"scaffold_19458_3",0,0,0,0,0,0
"scaffold_19458_4",0,0,0,0,0,0
"scaffold_39066_1",0,0,0,0,0,0
"scaffold_39066_2",0,0,0,0,0,0
"scaffold_39066_3",0,0,0,0,0,0
"scaffold_9386_1",0,0,0,0,0,0
"scaffold_9386_2",0,0,0,0,0,0
"scaffold_9386_3",0,0,0,0,0,0
"scaffold_9386_4",0,0,0,0,0,0
"scaffold_9386_5",0,0,0,0,0,0
"scaffold_9386_6",0,0,0,0,0,0
"scaffold_9386_7",0,0,0,0,0,0
"scaffold_9386_8",0,0,0,0,0,0
"scaffold_66711_1",0,0,0,0,0,0
"scaffold_66711_2",0,0,0,0,0,0
"scaffold_66711_3",0,0,0,0,0,0
"scaffold_77542_1",0,0,0,0,0,0
"scaffold_81513_1",0,0,0,0,0,0
"scaffold_81513_2",0,0,0,0,0,0
"scaffold_81513_3",0,0,0,0,0,0
"scaffold_76014_1",0,0,0,0,0,0
"scaffold_76014_2",0,0,0,0,0,0
"scaffold_13307_1",0,0,0,0,0,0
"scaffold_13307_2",0,0,0,0,0,0
"scaffold_13307_3",0,0,0,0,0,0
"scaffold_13307_4",0,0,0,0,0,0
"scaffold_13307_5",0,0,0,0,0,0
"scaffold_13307_6",0,0,0,0,0,0
"scaffold_13307_7",0,0,0,0,0,0
"scaffold_13307_8",0,0,0,0,0,0
"scaffold_26261_1",0,0,0,0,0,0
"scaffold_26261_2",0,0,0,0,0,0
"scaffold_26261_3",0,0,0,0,0,0
"scaffold_26261_4",0,0,0,0,0,0
"scaffold_26261_5",0,0,0,0,0,0
"scaffold_81029_1",0,0,0,0,0,0
"scaffold_88746_1",0,0,0,0,0,0
"scaffold_32164_1",0,0,0,0,0,0
"scaffold_32164_2",0,0,0,0,0,0
"scaffold_54861_1",0,0,0,0,0,0
"scaffold_54861_2",0,0,0,0,0,0
"scaffold_90581_1",0,0,0,0,0,0
"scaffold_42824_1",0,0,0,0,0,0
"scaffold_29173_1",1,0,2,0,5,1
"scaffold_64861_1",0,0,0,0,0,0
"scaffold_79543_1",0,0,0,0,0,0
"scaffold_70787_1",0,0,4,0,0,0
"scaffold_70787_2",0,0,0,0,0,0
"scaffold_78001_1",0,0,0,0,0,0
"scaffold_25878_1",0,0,0,0,0,0
"scaffold_25878_2",0,0,0,0,0,0
"scaffold_25878_3",0,0,0,0,0,0
"scaffold_25878_4",0,0,1,0,0,0
"scaffold_12693_1",0,0,0,0,0,0
"scaffold_12693_2",0,0,0,0,0,0
"scaffold_12736_1",0,0,1,0,0,0
"scaffold_12736_2",0,0,0,0,0,0
"scaffold_12736_3",0,0,1,0,0,0
"scaffold_12736_4",0,0,1,0,0,0
"scaffold_12736_5",0,0,0,0,0,0
"scaffold_12736_6",0,0,0,0,0,0
"scaffold_28709_1",0,0,0,0,0,0
"scaffold_28709_2",0,0,0,0,0,0
"scaffold_58237_1",0,0,0,0,0,0
"scaffold_58237_2",0,0,0,0,0,0
"scaffold_58237_3",0,0,0,0,0,0
"scaffold_89172_1",0,0,0,0,0,0
"scaffold_89172_2",0,0,0,0,0,0
"scaffold_53048_1",0,0,0,0,0,0
"scaffold_53048_2",0,0,0,0,0,0
"scaffold_41_partial_0_27096_1",1,2,5,0,2,0
"scaffold_41_partial_0_27096_2",0,0,0,0,0,0
"scaffold_41_partial_0_27096_3",3,0,5,0,0,1
"scaffold_41_partial_41457_62039_1",0,0,1,2,0,0
"scaffold_41_partial_41457_62039_2",0,0,0,1,0,0
"scaffold_41_partial_41457_62039_3",0,0,0,0,1,0
"scaffold_41_partial_41457_62039_4",0,0,1,0,0,0
"scaffold_41_partial_41457_62039_5",0,0,0,0,0,0
"scaffold_41_partial_41457_62039_6",0,0,0,0,1,2
"scaffold_41_partial_41457_62039_7",0,0,1,2,0,0
"scaffold_41_partial_41457_62039_8",0,0,1,0,0,0
"scaffold_41_partial_41457_62039_9",0,1,3,3,6,3
"scaffold_41_partial_41457_62039_10",0,0,0,1,0,1
"scaffold_41_partial_41457_62039_11",0,0,2,0,2,0
"scaffold_41_partial_41457_62039_12",0,0,0,0,0,0
